Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap,Articulated LH Elevator,Articulated RH Elevator,Articulated LW Roll Spoiler,Articulated RW Roll Spoiler,Articulated Propeller,Articulated Propeller 1,Articulated Propeller 2,Articulated Propeller 3,Articulated Propeller 4
27.175,0.87550133,0.19007983,1482.57202148,95.36166,-120.59126,-0.08715,4.43888,3.50702,-0.00372,0.52499,0.02642,-0.88855,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.200,0.87550170,0.19007910,1482.57421875,95.47256,-120.50349,-0.08753,4.43588,3.51099,-0.01512,0.52499,0.02642,-0.88764,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00294,0.00000,-0.00294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.225,0.87550208,0.19007836,1482.57641602,95.58317,-120.41577,-0.08762,4.42432,3.50847,-0.00364,0.52499,0.02642,-0.88672,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00294,0.00000,-0.00294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.250,0.87550246,0.19007763,1482.57861328,95.69390,-120.32780,-0.08771,4.42924,3.51908,-0.00364,0.52500,0.02642,-0.88580,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.275,0.87550283,0.19007689,1482.58081055,95.80455,-120.23971,-0.08809,4.42607,3.52343,-0.01507,0.52500,0.02642,-0.88488,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.300,0.87550321,0.19007616,1482.58300781,95.91492,-120.15170,-0.08818,4.41468,3.52066,-0.00359,0.52500,0.02642,-0.88396,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.325,0.87550358,0.19007543,1482.58520508,96.02541,-120.06341,-0.08827,4.41973,3.53163,-0.00359,0.52500,0.02642,-0.88304,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.350,0.87550396,0.19007470,1482.58740234,96.13583,-119.97501,-0.08864,4.41635,3.53573,-0.01501,0.52501,0.02642,-0.88212,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.375,0.87550434,0.19007396,1482.58972168,96.24595,-119.88669,-0.08873,4.40478,3.53298,-0.00353,0.52501,0.02642,-0.88120,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.400,0.87550472,0.19007323,1482.59191895,96.35619,-119.79810,-0.08882,4.40991,3.54367,-0.00354,0.52501,0.02643,-0.88028,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.425,0.87550510,0.19007250,1482.59411621,96.46637,-119.70940,-0.08919,4.40692,3.54779,-0.01496,0.52502,0.02643,-0.87936,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.450,0.87550548,0.19007177,1482.59631348,96.57625,-119.62077,-0.08928,4.39513,3.54535,-0.00346,0.52502,0.02643,-0.87844,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.475,0.87550585,0.19007104,1482.59863281,96.68626,-119.53188,-0.08937,4.40031,3.55605,-0.00348,0.52502,0.02643,-0.87752,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.500,0.87550623,0.19007031,1482.60083008,96.79618,-119.44287,-0.08974,4.39705,3.56016,-0.01490,0.52503,0.02643,-0.87660,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.525,0.87550661,0.19006959,1482.60314941,96.90582,-119.35394,-0.08982,4.38564,3.55739,-0.00342,0.52503,0.02643,-0.87568,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.550,0.87550700,0.19006886,1482.60534668,97.01559,-119.26473,-0.08991,4.39053,3.56807,-0.00343,0.52503,0.02643,-0.87476,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.575,0.87550738,0.19006813,1482.60766602,97.12527,-119.17543,-0.09028,4.38726,3.57214,-0.01485,0.52504,0.02643,-0.87384,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.600,0.87550776,0.19006740,1482.60986328,97.23467,-119.08620,-0.09037,4.37627,3.56916,-0.00337,0.52504,0.02643,-0.87292,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.625,0.87550814,0.19006668,1482.61218262,97.34419,-118.99670,-0.09045,4.38083,3.58040,-0.00338,0.52504,0.02644,-0.87200,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00298,0.00000,-0.00298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.650,0.87550852,0.19006595,1482.61437988,97.45363,-118.90709,-0.09082,4.37754,3.58442,-0.01479,0.52505,0.02644,-0.87109,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.675,0.87550891,0.19006523,1482.61669922,97.56279,-118.81756,-0.09090,4.36654,3.58136,-0.00331,0.52505,0.02644,-0.87017,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.700,0.87550929,0.19006450,1482.61901855,97.67207,-118.72775,-0.09099,4.37105,3.59252,-0.00332,0.52505,0.02644,-0.86925,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.725,0.87550967,0.19006378,1482.62121582,97.78127,-118.63785,-0.09136,4.36808,3.59598,-0.01476,0.52506,0.02644,-0.86833,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.750,0.87551006,0.19006306,1482.62353516,97.89018,-118.54801,-0.09144,4.35674,3.59343,-0.00326,0.52506,0.02644,-0.86741,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.775,0.87551044,0.19006233,1482.62585449,97.99921,-118.45790,-0.09152,4.36115,3.60449,-0.00327,0.52506,0.02644,-0.86649,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.800,0.87551083,0.19006161,1482.62817383,98.10817,-118.36770,-0.09189,4.35809,3.60814,-0.01471,0.52507,0.02644,-0.86557,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.825,0.87551121,0.19006089,1482.63049316,98.21684,-118.27757,-0.09197,4.34667,3.60546,-0.00321,0.52507,0.02644,-0.86465,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.850,0.87551160,0.19006017,1482.63269043,98.32563,-118.18716,-0.09205,4.35166,3.61622,-0.00324,0.52507,0.02645,-0.86373,0.00013,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.875,0.87551198,0.19005945,1482.63500977,98.43433,-118.09666,-0.09241,4.34816,3.62004,-0.01465,0.52508,0.02645,-0.86281,0.00012,0.00002,0.03680,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.900,0.87551237,0.19005873,1482.63732910,98.54276,-118.00622,-0.09249,4.33694,3.61751,-0.00316,0.52508,0.02645,-0.86189,0.00013,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.925,0.87551276,0.19005801,1482.63964844,98.65130,-117.91551,-0.09257,4.34178,3.62813,-0.00320,0.52508,0.02645,-0.86097,0.00013,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.950,0.87551315,0.19005729,1482.64196777,98.75976,-117.82471,-0.09294,4.33842,3.63209,-0.01460,0.52508,0.02645,-0.86005,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27.975,0.87551353,0.19005657,1482.64428711,98.86794,-117.73397,-0.09302,4.32706,3.62938,-0.00313,0.52509,0.02645,-0.85913,0.00013,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.000,0.87551392,0.19005585,1482.64672852,98.97623,-117.64297,-0.09309,4.33172,3.64011,-0.00315,0.52509,0.02645,-0.85821,0.00013,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.025,0.87551431,0.19005513,1482.64904785,99.08444,-117.55186,-0.09346,4.32847,3.64419,-0.01457,0.52509,0.02645,-0.85729,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.050,0.87551470,0.19005442,1482.65136719,99.19237,-117.46082,-0.09354,4.31693,3.64158,-0.00307,0.52510,0.02645,-0.85637,0.00013,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.075,0.87551509,0.19005370,1482.65368652,99.30041,-117.36952,-0.09361,4.32167,3.65210,-0.00309,0.52510,0.02646,-0.85545,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.100,0.87551548,0.19005298,1482.65600586,99.40837,-117.27811,-0.09398,4.31849,3.65625,-0.01450,0.52510,0.02646,-0.85453,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.125,0.87551587,0.19005227,1482.65844727,99.51604,-117.18678,-0.09405,4.30705,3.65341,-0.00302,0.52511,0.02646,-0.85361,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.150,0.87551626,0.19005155,1482.66076660,99.62384,-117.09518,-0.09413,4.31184,3.66430,-0.00304,0.52511,0.02646,-0.85269,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.175,0.87551665,0.19005084,1482.66308594,99.73155,-117.00347,-0.09449,4.30839,3.66821,-0.01447,0.52511,0.02646,-0.85177,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.200,0.87551704,0.19005013,1482.66552734,99.83897,-116.91183,-0.09456,4.29702,3.66541,-0.00297,0.52512,0.02646,-0.85085,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.225,0.87551744,0.19004941,1482.66784668,99.94652,-116.81993,-0.09464,4.30182,3.67603,-0.00299,0.52512,0.02646,-0.84993,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.250,0.87551783,0.19004870,1482.67028809,100.05398,-116.72793,-0.09500,4.29837,3.67997,-0.01442,0.52512,0.02646,-0.84902,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.275,0.87551822,0.19004799,1482.67260742,100.16116,-116.63600,-0.09507,4.28703,3.67717,-0.00292,0.52513,0.02646,-0.84809,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.300,0.87551862,0.19004728,1482.67504883,100.26844,-116.54380,-0.09515,4.29151,3.68811,-0.00294,0.52513,0.02647,-0.84717,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.325,0.87551901,0.19004657,1482.67736816,100.37565,-116.45150,-0.09550,4.28834,3.69206,-0.01437,0.52513,0.02647,-0.84626,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.350,0.87551940,0.19004586,1482.67980957,100.48257,-116.35927,-0.09558,4.27699,3.68925,-0.00287,0.52513,0.02647,-0.84534,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.375,0.87551980,0.19004515,1482.68212891,100.58961,-116.26677,-0.09565,4.28141,3.69986,-0.00289,0.52514,0.02647,-0.84442,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.400,0.87552019,0.19004444,1482.68457031,100.69656,-116.17417,-0.09602,4.27839,3.70396,-0.01481,0.52514,0.02647,-0.84350,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.425,0.87552059,0.19004373,1482.68701172,100.80325,-116.08164,-0.09610,4.26721,3.70131,-0.00330,0.52514,0.02647,-0.84258,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.450,0.87552099,0.19004302,1482.68933105,100.91003,-115.98884,-0.09618,4.27143,3.71206,-0.00331,0.52515,0.02647,-0.84166,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.475,0.87552138,0.19004232,1482.69177246,101.01673,-115.89594,-0.09655,4.26798,3.71580,-0.01471,0.52515,0.02647,-0.84074,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.500,0.87552178,0.19004161,1482.69421387,101.12315,-115.80312,-0.09663,4.25701,3.71306,-0.00321,0.52515,0.02647,-0.83982,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.525,0.87552218,0.19004090,1482.69665527,101.22969,-115.71002,-0.09671,4.26140,3.72373,-0.00323,0.52516,0.02648,-0.83890,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.550,0.87552257,0.19004020,1482.69909668,101.33614,-115.61683,-0.09708,4.25780,3.72767,-0.01463,0.52516,0.02648,-0.83798,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.575,0.87552297,0.19003949,1482.70153809,101.44231,-115.52370,-0.09716,4.24671,3.72482,-0.00313,0.52516,0.02648,-0.83706,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.600,0.87552337,0.19003879,1482.70397949,101.54858,-115.43032,-0.09723,4.25094,3.73538,-0.00314,0.52516,0.02648,-0.83614,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.625,0.87552377,0.19003808,1482.70642090,101.65477,-115.33683,-0.09760,4.24778,3.73951,-0.01455,0.52517,0.02648,-0.83522,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.650,0.87552417,0.19003738,1482.70886230,101.76068,-115.24342,-0.09767,4.23653,3.73651,-0.00304,0.52517,0.02648,-0.83430,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.675,0.87552457,0.19003668,1482.71130371,101.86670,-115.14973,-0.09775,4.24087,3.74724,-0.00306,0.52517,0.02648,-0.83338,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.700,0.87552497,0.19003598,1482.71374512,101.97263,-115.05595,-0.09811,4.23750,3.75122,-0.01447,0.52518,0.02648,-0.83246,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.725,0.87552537,0.19003527,1482.71618652,102.07829,-114.96224,-0.09819,4.22638,3.74837,-0.00296,0.52518,0.02648,-0.83154,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.750,0.87552577,0.19003457,1482.71862793,102.18405,-114.86827,-0.09826,4.23049,3.75892,-0.00298,0.52518,0.02648,-0.83062,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.775,0.87552617,0.19003387,1482.72106934,102.28973,-114.77419,-0.09862,4.22718,3.76303,-0.01440,0.52519,0.02649,-0.82970,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.800,0.87552657,0.19003317,1482.72351074,102.39513,-114.68019,-0.09869,4.21586,3.75999,-0.00290,0.52519,0.02649,-0.82878,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.825,0.87552698,0.19003247,1482.72607422,102.50063,-114.58592,-0.09877,4.22000,3.77065,-0.00290,0.52519,0.02649,-0.82786,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.850,0.87552738,0.19003177,1482.72851563,102.60605,-114.49156,-0.09912,4.21672,3.77455,-0.01432,0.52519,0.02649,-0.82694,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.875,0.87552778,0.19003108,1482.73095703,102.71119,-114.39726,-0.09919,4.20576,3.77191,-0.00282,0.52520,0.02649,-0.82602,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.900,0.87552818,0.19003038,1482.73352051,102.81644,-114.30270,-0.09926,4.20993,3.78235,-0.00283,0.52520,0.02649,-0.82510,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.925,0.87552859,0.19002968,1482.73596191,102.92159,-114.20805,-0.09962,4.20635,3.78632,-0.01425,0.52520,0.02649,-0.82418,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00295,0.00000,-0.00295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.950,0.87552899,0.19002899,1482.73852539,103.02648,-114.11346,-0.09969,4.19542,3.78344,-0.00275,0.52521,0.02649,-0.82326,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28.975,0.87552940,0.19002829,1482.74096680,103.13146,-114.01861,-0.09976,4.19925,3.79393,-0.00277,0.52521,0.02649,-0.82234,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29.000,0.87552980,0.19002759,1482.74353027,103.23636,-113.92366,-0.10011,4.19595,3.79795,-0.01418,0.52521,0.02649,-0.82142,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29.025,0.87553021,0.19002690,1482.74597168,103.34098,-113.82878,-0.10018,4.18502,3.79510,-0.00268,0.52522,0.02649,-0.82050,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00293,0.00000,-0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29.050,0.87553061,0.19002621,1482.74853516,103.44571,-113.73364,-0.10025,4.18911,3.80563,-0.00270,0.52522,0.02650,-0.81958,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00294,0.00000,-0.00294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29.075,0.87553102,0.19002551,1482.75097656,103.55035,-113.63840,-0.10060,4.18544,3.80967,-0.01411,0.52522,0.02650,-0.81866,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00294,0.00000,-0.00294,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29.100,0.87553143,0.19002482,1482.75354004,103.65471,-113.54324,-0.10067,4.17447,3.80651,-0.00261,0.52522,0.02650,-0.81774,0.00012,0.00002,0.03681,1.00000,0.00000,-0.00108,0.00000,0.00297,0.00000,-0.00297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
